field_site_id,date,min_temp_c,max_temp_c
LENO,2018-05-01,12.950000000000003,28.45000000000001
LENO,2018-05-02,14.950000000000003,30.15
LENO,2018-05-03,15.450000000000003,29.84999999999999
LENO,2018-05-04,16.549999999999972,29.45000000000001
LENO,2018-05-05,13.249999999999957,26.45000000000001
LENO,2018-05-06,12.249999999999957,28.849999999999987
LENO,2018-05-07,13.249999999999957,31.249999999999964
LENO,2018-05-08,12.950000000000003,31.650000000000002
LENO,2018-05-09,15.24999999999996,32.84999999999999
LENO,2018-05-10,14.849999999999982,32.15
LENO,2018-05-11,12.950000000000003,32.249999999999964
LENO,2018-05-12,14.54999999999997,33.34999999999999
LENO,2018-05-13,17.349999999999984,33.95000000000001
LENO,2018-05-14,18.349999999999984,34.15
LENO,2018-05-15,20.24999999999996,33.65
LENO,2018-05-16,17.849999999999984,31.849999999999987
LENO,2018-05-17,17.049999999999972,31.450000000000014
LENO,2018-05-18,18.049999999999972,32.249999999999964
LENO,2018-05-19,19.549999999999976,32.749999999999964
LENO,2018-05-20,20.149999999999995,32.249999999999964
LENO,2018-05-21,19.74999999999996,30.34999999999999
LENO,2018-05-22,20.450000000000006,31.54999999999998
LENO,2018-05-23,19.649999999999995,31.749999999999968
LENO,2018-05-24,19.849999999999987,32.249999999999964
LENO,2018-05-25,19.74999999999996,30.15
LENO,2018-05-26,19.549999999999976,29.84999999999999
LENO,2018-05-27,20.65,30.450000000000014
LENO,2018-05-28,21.649999999999995,28.349999999999987
LENO,2018-05-29,21.950000000000006,31.349999999999987
LENO,2018-05-30,20.149999999999995,32.34999999999999
LENO,2018-05-31,21.45000000000001,33.249999999999964
LENO,2018-06-01,22.749999999999964,34.15
LENO,2018-06-02,21.549999999999976,34.549999999999976
LENO,2018-06-03,19.349999999999984,34.84999999999999
LENO,2018-06-04,17.549999999999972,32.65
LENO,2018-06-05,16.549999999999972,27.450000000000014
LENO,2018-06-06,16.450000000000006,31.849999999999987
LENO,2018-06-07,18.950000000000006,34.049999999999976
LENO,2018-06-08,19.74999999999996,34.15
LENO,2018-06-09,19.649999999999995,33.95000000000001
LENO,2018-06-10,19.649999999999995,33.049999999999976
LENO,2018-06-11,19.950000000000006,30.749999999999964
LENO,2018-06-12,20.24999999999996,31.04999999999998
LENO,2018-06-13,21.049999999999976,32.84999999999999
LENO,2018-06-14,20.849999999999984,31.849999999999987
LENO,2018-06-15,20.149999999999995,29.34999999999999
LENO,2018-06-16,21.049999999999976,32.34999999999999
LENO,2018-06-17,20.149999999999995,32.749999999999964
LENO,2018-06-18,20.65,32.95000000000001
LENO,2018-06-19,21.549999999999976,33.749999999999964
LENO,2018-06-20,23.45000000000001,34.049999999999976
LENO,2018-06-21,22.65,32.45000000000001
LENO,2018-06-22,20.95000000000001,32.549999999999976
LENO,2018-06-23,23.349999999999987,34.249999999999964
LENO,2018-06-24,23.95000000000001,34.249999999999964
LENO,2018-06-25,21.74999999999996,34.549999999999976
LENO,2018-06-26,21.849999999999987,35.34999999999999
LENO,2018-06-27,22.95000000000001,34.549999999999976
LENO,2018-06-28,21.049999999999976,35.65
LENO,2018-06-29,21.349999999999984,33.749999999999964
LENO,2018-06-30,21.649999999999995,36.549999999999976
LENO,2018-07-01,22.049999999999976,34.549999999999976
LENO,2018-07-02,22.349999999999987,33.45000000000001
LENO,2018-07-03,21.950000000000006,31.349999999999987
LENO,2018-07-04,22.15,33.84999999999999
LENO,2018-07-05,21.849999999999987,33.049999999999976
LENO,2018-07-06,21.45000000000001,34.249999999999964
LENO,2018-07-07,21.049999999999976,32.65
LENO,2018-07-08,21.15,30.950000000000014
LENO,2018-07-09,20.95000000000001,33.45000000000001
LENO,2018-07-10,20.95000000000001,34.15
LENO,2018-07-11,21.45000000000001,33.95000000000001
LENO,2018-07-12,22.549999999999972,35.65
LENO,2018-07-13,21.950000000000006,35.45000000000001
LENO,2018-07-14,21.950000000000006,35.34999999999999
LENO,2018-07-15,21.549999999999976,34.049999999999976
LENO,2018-07-16,21.74999999999996,33.549999999999976
LENO,2018-07-17,21.649999999999995,32.749999999999964
LENO,2018-07-18,21.849999999999987,33.15
LENO,2018-07-19,22.450000000000006,32.45000000000001
LENO,2018-07-20,22.95000000000001,35.65
LENO,2018-07-21,23.549999999999976,35.34999999999999
LENO,2018-07-22,20.65,34.84999999999999
LENO,2018-07-23,20.849999999999984,32.34999999999999
LENO,2018-07-24,20.049999999999972,32.15
LENO,2018-07-25,19.950000000000006,33.549999999999976
LENO,2018-07-26,19.549999999999976,34.749999999999964
LENO,2018-07-27,20.549999999999972,34.749999999999964
LENO,2018-07-28,21.649999999999995,35.15
LENO,2018-07-29,20.65,34.15
LENO,2018-07-30,21.049999999999976,35.15
LENO,2018-07-31,21.049999999999976,31.749999999999968
LENO,2018-08-01,20.749999999999964,28.650000000000002
LENO,2018-08-02,20.749999999999964,31.15
LENO,2018-08-03,21.249999999999964,31.749999999999968
LENO,2018-08-04,21.249999999999964,31.849999999999987
LENO,2018-08-05,21.649999999999995,33.749999999999964
LENO,2018-08-06,21.74999999999996,34.549999999999976
LENO,2018-08-07,21.74999999999996,34.95000000000001
LENO,2018-08-08,21.649999999999995,34.65
LENO,2018-08-09,22.450000000000006,33.749999999999964
LENO,2018-08-10,20.849999999999984,32.049999999999976
LENO,2018-08-11,21.849999999999987,33.15
LENO,2018-08-12,20.95000000000001,34.45000000000001
LENO,2018-08-13,21.549999999999976,32.049999999999976
LENO,2018-08-14,21.15,33.95000000000001
LENO,2018-08-15,22.049999999999976,34.95000000000001
LENO,2018-08-16,22.349999999999987,34.15
LENO,2018-08-17,22.749999999999964,32.15
LENO,2018-08-18,21.45000000000001,30.84999999999999
LENO,2018-08-19,22.15,31.249999999999964
LENO,2018-08-20,22.749999999999964,31.54999999999998
LENO,2018-08-21,19.950000000000006,32.549999999999976
LENO,2018-08-22,19.24999999999996,31.249999999999964
LENO,2018-08-23,17.649999999999995,31.04999999999998
LENO,2018-08-24,18.749999999999964,32.249999999999964
LENO,2018-08-25,21.74999999999996,33.549999999999976
LENO,2018-08-26,21.45000000000001,33.84999999999999
LENO,2018-08-27,21.549999999999976,33.249999999999964
LENO,2018-08-28,21.74999999999996,33.249999999999964
LENO,2018-08-29,21.349999999999984,33.15
LENO,2018-08-30,21.74999999999996,31.54999999999998
LENO,2018-08-31,21.049999999999976,31.249999999999964
LENO,2018-09-01,21.45000000000001,30.84999999999999
LENO,2018-09-02,21.049999999999976,31.54999999999998
LENO,2018-09-03,21.74999999999996,31.54999999999998
LENO,2018-09-04,22.249999999999964,31.450000000000014
