site_id,year,date,temp_source,dd,thirty_day_dd,lag_thirty_day_dd,lag_thirty_day_dd_34wk,lag_thirty_day_dd_50wk,lag_thirty_day_dd_42wk,cume_dd
BLAN,2014,2014-01-01,GridMet,2.5499999999999643,NA,NA,NA,NA,NA,2.5499999999999643
BLAN,2014,2014-01-02,GridMet,0,NA,NA,NA,NA,NA,2.5499999999999643
BLAN,2014,2014-01-03,GridMet,0,NA,NA,NA,NA,NA,2.5499999999999643
BLAN,2014,2014-01-04,GridMet,0,NA,NA,NA,NA,NA,2.5499999999999643
BLAN,2014,2014-01-05,GridMet,1.0499999999999634,NA,NA,NA,NA,NA,3.5999999999999277
BLAN,2014,2014-01-06,GridMet,0,NA,NA,NA,NA,NA,3.5999999999999277
BLAN,2014,2014-01-07,GridMet,0,NA,NA,NA,NA,NA,3.5999999999999277
BLAN,2014,2014-01-08,GridMet,0,NA,NA,NA,NA,NA,3.5999999999999277
BLAN,2014,2014-01-09,GridMet,0,NA,NA,NA,NA,NA,3.5999999999999277
BLAN,2014,2014-01-10,GridMet,1.4999999999999811,NA,NA,NA,NA,NA,5.099999999999909
BLAN,2014,2014-01-11,GridMet,6.89999999999999,NA,NA,NA,NA,NA,11.999999999999899
BLAN,2014,2014-01-12,GridMet,3.549999999999993,NA,NA,NA,NA,NA,15.549999999999892
BLAN,2014,2014-01-13,GridMet,5.099999999999978,NA,NA,NA,NA,NA,20.64999999999987
BLAN,2014,2014-01-14,GridMet,4.049999999999965,NA,NA,NA,NA,NA,24.699999999999836
BLAN,2014,2014-01-15,GridMet,2.399999999999987,NA,NA,NA,NA,NA,27.099999999999824
BLAN,2014,2014-01-16,GridMet,0,NA,NA,NA,NA,NA,27.099999999999824
BLAN,2014,2014-01-17,GridMet,1.3499999999999752,NA,NA,NA,NA,NA,28.449999999999797
BLAN,2014,2014-01-18,GridMet,0,NA,NA,NA,NA,NA,28.449999999999797
BLAN,2014,2014-01-19,GridMet,0,NA,NA,NA,NA,NA,28.449999999999797
BLAN,2014,2014-01-20,GridMet,4.549999999999965,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-21,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-22,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-23,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-24,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-25,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-26,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-27,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-28,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-29,GridMet,0,NA,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-30,GridMet,0,32.999999999999766,NA,NA,NA,NA,32.999999999999766
BLAN,2014,2014-01-31,GridMet,2.3999999999999586,32.84999999999976,32.999999999999766,NA,NA,NA,35.39999999999972
BLAN,2014,2014-02-01,GridMet,4.0999999999999766,36.94999999999973,32.84999999999976,NA,NA,NA,39.499999999999694
BLAN,2014,2014-02-02,GridMet,7.9499999999999735,44.89999999999971,36.94999999999973,NA,NA,NA,47.44999999999967
BLAN,2014,2014-02-03,GridMet,0,44.89999999999971,44.89999999999971,NA,NA,NA,47.44999999999967
BLAN,2014,2014-02-04,GridMet,0,43.849999999999746,44.89999999999971,NA,NA,NA,47.44999999999967
BLAN,2014,2014-02-05,GridMet,0.8499999999999752,44.69999999999972,43.849999999999746,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-06,GridMet,0,44.69999999999972,44.69999999999972,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-07,GridMet,0,44.69999999999972,44.69999999999972,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-08,GridMet,0,44.69999999999972,44.69999999999972,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-09,GridMet,0,43.19999999999974,44.69999999999972,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-10,GridMet,0,36.29999999999975,43.19999999999974,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-11,GridMet,0,32.74999999999976,36.29999999999975,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-12,GridMet,0,27.64999999999978,32.74999999999976,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-13,GridMet,0,23.599999999999813,27.64999999999978,NA,NA,NA,48.29999999999965
BLAN,2014,2014-02-14,GridMet,4.5999999999999766,25.799999999999805,23.599999999999813,NA,NA,NA,52.89999999999962
BLAN,2014,2014-02-15,GridMet,0,25.799999999999805,25.799999999999805,NA,NA,NA,52.89999999999962
BLAN,2014,2014-02-16,GridMet,0,24.44999999999983,25.799999999999805,NA,NA,NA,52.89999999999962
BLAN,2014,2014-02-17,GridMet,0,24.44999999999983,24.44999999999983,NA,NA,NA,52.89999999999962
BLAN,2014,2014-02-18,GridMet,4.199999999999971,28.6499999999998,24.44999999999983,NA,NA,NA,57.099999999999596
BLAN,2014,2014-02-19,GridMet,7.249999999999984,31.349999999999817,28.6499999999998,NA,NA,NA,64.34999999999958
BLAN,2014,2014-02-20,GridMet,5.549999999999966,36.899999999999785,31.349999999999817,NA,NA,NA,69.89999999999955
BLAN,2014,2014-02-21,GridMet,8.299999999999967,45.199999999999754,36.899999999999785,NA,NA,NA,78.1999999999995
BLAN,2014,2014-02-22,GridMet,9.09999999999998,54.299999999999734,45.199999999999754,NA,NA,NA,87.29999999999949
BLAN,2014,2014-02-23,GridMet,6.899999999999989,61.19999999999972,54.299999999999734,NA,NA,NA,94.19999999999948
BLAN,2014,2014-02-24,GridMet,0.09999999999997478,61.29999999999969,61.19999999999972,NA,NA,NA,94.29999999999946
BLAN,2014,2014-02-25,GridMet,0,61.29999999999969,61.29999999999969,NA,NA,NA,94.29999999999946
BLAN,2014,2014-02-26,GridMet,0,61.29999999999969,61.29999999999969,NA,NA,NA,94.29999999999946
BLAN,2014,2014-02-27,GridMet,0,61.29999999999969,61.29999999999969,NA,NA,NA,94.29999999999946
BLAN,2014,2014-02-28,GridMet,0,61.29999999999969,61.29999999999969,NA,NA,NA,94.29999999999946
BLAN,2014,2014-03-01,GridMet,0,61.29999999999969,61.29999999999969,NA,NA,NA,94.29999999999946
BLAN,2014,2014-03-02,GridMet,1.199999999999969,60.0999999999997,61.29999999999969,NA,NA,NA,95.49999999999942
BLAN,2014,2014-03-03,GridMet,0,55.99999999999973,60.0999999999997,NA,NA,NA,95.49999999999942
BLAN,2014,2014-03-04,GridMet,0,48.049999999999756,55.99999999999973,NA,NA,NA,95.49999999999942
BLAN,2014,2014-03-05,GridMet,0,48.049999999999756,48.049999999999756,32.999999999999766,NA,NA,95.49999999999942
BLAN,2014,2014-03-06,GridMet,0,48.049999999999756,48.049999999999756,32.84999999999976,NA,NA,95.49999999999942
BLAN,2014,2014-03-07,GridMet,0.8999999999999864,48.09999999999977,48.049999999999756,36.94999999999973,NA,NA,96.39999999999941
BLAN,2014,2014-03-08,GridMet,7.749999999999985,55.84999999999975,48.09999999999977,44.89999999999971,NA,NA,104.1499999999994
BLAN,2014,2014-03-09,GridMet,5.449999999999972,61.29999999999972,55.84999999999975,44.89999999999971,NA,NA,109.59999999999937
BLAN,2014,2014-03-10,GridMet,11.249999999999988,72.54999999999971,61.29999999999972,43.849999999999746,NA,NA,120.84999999999935
BLAN,2014,2014-03-11,GridMet,12.199999999999974,84.74999999999969,72.54999999999971,44.69999999999972,NA,NA,133.04999999999933
BLAN,2014,2014-03-12,GridMet,6.45,91.19999999999969,84.74999999999969,44.69999999999972,NA,NA,139.49999999999932
BLAN,2014,2014-03-13,GridMet,0,91.19999999999969,91.19999999999969,44.69999999999972,NA,32.999999999999766,139.49999999999932
BLAN,2014,2014-03-14,GridMet,6.799999999999967,97.99999999999966,91.19999999999969,44.69999999999972,NA,32.84999999999976,146.2999999999993
BLAN,2014,2014-03-15,GridMet,8.84999999999998,106.84999999999964,97.99999999999966,43.19999999999974,NA,36.94999999999973,155.14999999999927
BLAN,2014,2014-03-16,GridMet,0,102.24999999999966,106.84999999999964,36.29999999999975,NA,44.89999999999971,155.14999999999927
BLAN,2014,2014-03-17,GridMet,0,102.24999999999966,102.24999999999966,32.74999999999976,NA,44.89999999999971,155.14999999999927
BLAN,2014,2014-03-18,GridMet,1.1499999999999864,103.39999999999964,102.24999999999966,27.64999999999978,NA,43.849999999999746,156.29999999999927
BLAN,2014,2014-03-19,GridMet,3.8499999999999766,107.24999999999962,103.39999999999964,23.599999999999813,NA,44.69999999999972,160.14999999999924
BLAN,2014,2014-03-20,GridMet,6.6499999999999595,109.6999999999996,107.24999999999962,25.799999999999805,NA,44.69999999999972,166.7999999999992
BLAN,2014,2014-03-21,GridMet,7.6999999999999735,110.1499999999996,109.6999999999996,25.799999999999805,32.999999999999766,44.69999999999972,174.49999999999918
BLAN,2014,2014-03-22,GridMet,11.149999999999991,115.74999999999962,110.1499999999996,24.44999999999983,32.84999999999976,44.69999999999972,185.64999999999915
BLAN,2014,2014-03-23,GridMet,0,107.44999999999966,115.74999999999962,24.44999999999983,36.94999999999973,43.19999999999974,185.64999999999915
BLAN,2014,2014-03-24,GridMet,0,98.34999999999968,107.44999999999966,28.6499999999998,44.89999999999971,36.29999999999975,185.64999999999915
BLAN,2014,2014-03-25,GridMet,0,91.44999999999969,98.34999999999968,31.349999999999817,44.89999999999971,32.74999999999976,185.64999999999915
BLAN,2014,2014-03-26,GridMet,0,91.34999999999971,91.44999999999969,36.899999999999785,43.849999999999746,27.64999999999978,185.64999999999915
BLAN,2014,2014-03-27,GridMet,2.299999999999993,93.64999999999971,91.34999999999971,45.199999999999754,44.69999999999972,23.599999999999813,187.94999999999916
BLAN,2014,2014-03-28,GridMet,12.249999999999986,105.8999999999997,93.64999999999971,54.299999999999734,44.69999999999972,25.799999999999805,200.19999999999914
BLAN,2014,2014-03-29,GridMet,7.14999999999996,113.04999999999966,105.8999999999997,61.19999999999972,44.69999999999972,25.799999999999805,207.3499999999991
BLAN,2014,2014-03-30,GridMet,3.9499999999999993,116.99999999999964,113.04999999999966,61.29999999999969,44.69999999999972,24.44999999999983,211.2999999999991
BLAN,2014,2014-03-31,GridMet,10.249999999999957,127.2499999999996,116.99999999999964,61.29999999999969,43.19999999999974,24.44999999999983,221.54999999999907
BLAN,2014,2014-04-01,GridMet,11.54999999999997,137.5999999999996,127.2499999999996,61.29999999999969,36.29999999999975,28.6499999999998,233.09999999999903
BLAN,2014,2014-04-02,GridMet,15.24999999999999,152.8499999999996,137.5999999999996,61.29999999999969,32.74999999999976,31.349999999999817,248.34999999999903
BLAN,2014,2014-04-03,GridMet,13.199999999999974,166.04999999999959,152.8499999999996,61.29999999999969,27.64999999999978,36.899999999999785,261.549999999999
BLAN,2014,2014-04-04,GridMet,11.149999999999991,177.19999999999956,166.04999999999959,61.29999999999969,23.599999999999813,45.199999999999754,272.69999999999897
BLAN,2014,2014-04-05,GridMet,5.999999999999983,183.19999999999953,177.19999999999956,60.0999999999997,25.799999999999805,54.299999999999734,278.69999999999897
BLAN,2014,2014-04-06,GridMet,8.049999999999967,190.34999999999954,183.19999999999953,55.99999999999973,25.799999999999805,61.19999999999972,286.7499999999989
BLAN,2014,2014-04-07,GridMet,6.0499999999999945,188.64999999999955,190.34999999999954,48.049999999999756,24.44999999999983,61.29999999999969,292.79999999999893
BLAN,2014,2014-04-08,GridMet,9.549999999999969,192.74999999999955,188.64999999999955,48.049999999999756,24.44999999999983,61.29999999999969,302.3499999999989
BLAN,2014,2014-04-09,GridMet,10.34999999999998,191.84999999999954,192.74999999999955,48.049999999999756,28.6499999999998,61.29999999999969,312.69999999999885
BLAN,2014,2014-04-10,GridMet,13.149999999999993,192.79999999999956,191.84999999999954,48.09999999999977,31.349999999999817,61.29999999999969,325.8499999999989
BLAN,2014,2014-04-11,GridMet,17.74999999999999,204.09999999999954,192.79999999999956,55.84999999999975,36.899999999999785,61.29999999999969,343.5999999999989
BLAN,2014,2014-04-12,GridMet,16.749999999999957,220.84999999999948,204.09999999999954,61.29999999999972,45.199999999999754,61.29999999999969,360.34999999999883
BLAN,2014,2014-04-13,GridMet,20.649999999999967,234.6999999999995,220.84999999999948,72.54999999999971,54.299999999999734,60.0999999999997,380.9999999999988
BLAN,2014,2014-04-14,GridMet,19.899999999999995,245.74999999999952,234.6999999999995,84.74999999999969,61.19999999999972,55.99999999999973,400.8999999999988
BLAN,2014,2014-04-15,GridMet,8.249999999999984,253.9999999999995,245.74999999999952,91.19999999999969,61.29999999999969,48.049999999999756,409.1499999999988
BLAN,2014,2014-04-16,GridMet,3.0499999999999927,257.0499999999995,253.9999999999995,91.19999999999969,61.29999999999969,48.049999999999756,412.19999999999874
BLAN,2014,2014-04-17,GridMet,6.449999999999973,262.34999999999945,257.0499999999995,97.99999999999966,61.29999999999969,48.049999999999756,418.6499999999987
BLAN,2014,2014-04-18,GridMet,7.949999999999973,266.4499999999995,262.34999999999945,106.84999999999964,61.29999999999969,48.09999999999977,426.5999999999987
BLAN,2014,2014-04-19,GridMet,12.450000000000003,272.2499999999995,266.4499999999995,102.24999999999966,61.29999999999969,55.84999999999975,439.0499999999987
BLAN,2014,2014-04-20,GridMet,10.349999999999982,274.8999999999995,272.2499999999995,102.24999999999966,61.29999999999969,61.29999999999972,449.39999999999867
BLAN,2014,2014-04-21,GridMet,13.099999999999982,276.8499999999995,274.8999999999995,103.39999999999964,60.0999999999997,72.54999999999971,462.4999999999987
BLAN,2014,2014-04-22,GridMet,14.499999999999988,291.3499999999995,276.8499999999995,107.24999999999962,55.99999999999973,84.74999999999969,476.99999999999864
BLAN,2014,2014-04-23,GridMet,8.64999999999999,299.9999999999995,291.3499999999995,109.6999999999996,48.049999999999756,91.19999999999969,485.64999999999867
BLAN,2014,2014-04-24,GridMet,11.049999999999997,311.0499999999995,299.9999999999995,110.1499999999996,48.049999999999756,91.19999999999969,496.6999999999986
BLAN,2014,2014-04-25,GridMet,13.199999999999974,324.24999999999943,311.0499999999995,115.74999999999962,48.049999999999756,97.99999999999966,509.8999999999986
BLAN,2014,2014-04-26,GridMet,14.699999999999976,336.64999999999947,324.24999999999943,107.44999999999966,48.09999999999977,106.84999999999964,524.5999999999985
BLAN,2014,2014-04-27,GridMet,12.749999999999986,337.14999999999947,336.64999999999947,98.34999999999968,55.84999999999975,102.24999999999966,537.3499999999985
BLAN,2014,2014-04-28,GridMet,11.299999999999967,341.29999999999944,337.14999999999947,91.44999999999969,61.29999999999972,102.24999999999966,548.6499999999985
BLAN,2014,2014-04-29,GridMet,8.549999999999967,345.8999999999994,341.29999999999944,91.34999999999971,72.54999999999971,103.39999999999964,557.1999999999986
BLAN,2014,2014-04-30,GridMet,10.749999999999956,346.3999999999994,345.8999999999994,93.64999999999971,84.74999999999969,107.24999999999962,567.9499999999985
BLAN,2014,2014-05-01,GridMet,16.399999999999967,351.24999999999943,346.3999999999994,105.8999999999997,91.19999999999969,109.6999999999996,584.3499999999984
BLAN,2014,2014-05-02,GridMet,14.74999999999999,350.74999999999943,351.24999999999943,113.04999999999966,91.19999999999969,110.1499999999996,599.0999999999984
BLAN,2014,2014-05-03,GridMet,15.899999999999995,353.4499999999994,350.74999999999943,116.99999999999964,97.99999999999966,115.74999999999962,614.9999999999984
BLAN,2014,2014-05-04,GridMet,14.549999999999999,356.84999999999945,353.4499999999994,127.2499999999996,106.84999999999964,107.44999999999966,629.5499999999984
BLAN,2014,2014-05-05,GridMet,11.999999999999986,362.84999999999945,356.84999999999945,137.5999999999996,102.24999999999966,98.34999999999968,641.5499999999984
BLAN,2014,2014-05-06,GridMet,15.999999999999986,370.79999999999944,362.84999999999945,152.8499999999996,102.24999999999966,91.44999999999969,657.5499999999984
BLAN,2014,2014-05-07,GridMet,13.599999999999984,378.34999999999945,370.79999999999944,166.04999999999959,103.39999999999964,91.34999999999971,671.1499999999984
BLAN,2014,2014-05-08,GridMet,21.49999999999996,390.29999999999944,378.34999999999945,177.19999999999956,107.24999999999962,93.64999999999971,692.6499999999984
BLAN,2014,2014-05-09,GridMet,21.55,401.4999999999995,390.29999999999944,183.19999999999953,109.6999999999996,105.8999999999997,714.1999999999983
BLAN,2014,2014-05-10,GridMet,19.799999999999972,408.14999999999947,401.4999999999995,190.34999999999954,110.1499999999996,113.04999999999966,733.9999999999983
BLAN,2014,2014-05-11,GridMet,20.89999999999997,411.29999999999944,408.14999999999947,188.64999999999955,115.74999999999962,116.99999999999964,754.8999999999983
BLAN,2014,2014-05-12,GridMet,23.89999999999997,418.4499999999994,411.29999999999944,192.74999999999955,107.44999999999966,127.2499999999996,778.7999999999982
BLAN,2014,2014-05-13,GridMet,23.649999999999995,421.4499999999995,418.4499999999994,191.84999999999954,98.34999999999968,137.5999999999996,802.4499999999982
BLAN,2014,2014-05-14,GridMet,17.649999999999995,419.1999999999995,421.4499999999995,192.79999999999956,91.44999999999969,152.8499999999996,820.0999999999982
BLAN,2014,2014-05-15,GridMet,18.099999999999984,429.04999999999944,419.1999999999995,204.09999999999954,91.34999999999971,166.04999999999959,838.1999999999982
BLAN,2014,2014-05-16,GridMet,13.899999999999995,439.89999999999947,429.04999999999944,220.84999999999948,93.64999999999971,177.19999999999956,852.0999999999982
BLAN,2014,2014-05-17,GridMet,12.34999999999998,445.79999999999944,439.89999999999947,234.6999999999995,105.8999999999997,183.19999999999953,864.4499999999982
BLAN,2014,2014-05-18,GridMet,11.549999999999999,449.3999999999995,445.79999999999944,245.74999999999952,113.04999999999966,190.34999999999954,875.9999999999982
BLAN,2014,2014-05-19,GridMet,14.299999999999997,451.2499999999995,449.3999999999995,253.9999999999995,116.99999999999964,188.64999999999955,890.2999999999982
BLAN,2014,2014-05-20,GridMet,17.549999999999972,458.4499999999995,451.2499999999995,257.0499999999995,127.2499999999996,192.74999999999955,907.8499999999982
BLAN,2014,2014-05-21,GridMet,20.099999999999984,465.4499999999995,458.4499999999995,262.34999999999945,137.5999999999996,191.84999999999954,927.9499999999981
BLAN,2014,2014-05-22,GridMet,20.44999999999998,471.39999999999947,465.4499999999995,266.4499999999995,152.8499999999996,192.79999999999956,948.3999999999982
BLAN,2014,2014-05-23,GridMet,16.950000000000006,479.6999999999995,471.39999999999947,272.2499999999995,166.04999999999959,204.09999999999954,965.3499999999981
BLAN,2014,2014-05-24,GridMet,17.3,485.9499999999995,479.6999999999995,274.8999999999995,177.19999999999956,220.84999999999948,982.6499999999982
BLAN,2014,2014-05-25,GridMet,19.3,492.0499999999995,485.9499999999995,276.8499999999995,183.19999999999953,234.6999999999995,1001.9499999999981
BLAN,2014,2014-05-26,GridMet,22.15,499.49999999999955,492.0499999999995,291.3499999999995,190.34999999999954,245.74999999999952,1024.099999999998
BLAN,2014,2014-05-27,GridMet,24.349999999999987,511.09999999999957,499.49999999999955,299.9999999999995,188.64999999999955,253.9999999999995,1048.4499999999982
BLAN,2014,2014-05-28,GridMet,21.399999999999995,521.1999999999996,511.09999999999957,311.0499999999995,192.74999999999955,257.0499999999995,1069.849999999998
BLAN,2014,2014-05-29,GridMet,14.34999999999998,526.9999999999995,521.1999999999996,324.24999999999943,191.84999999999954,262.34999999999945,1084.199999999998
BLAN,2014,2014-05-30,GridMet,16.699999999999978,532.9499999999996,526.9999999999995,336.64999999999947,192.79999999999956,266.4499999999995,1100.899999999998
BLAN,2014,2014-05-31,GridMet,17.99999999999996,534.5499999999996,532.9499999999996,337.14999999999947,204.09999999999954,272.2499999999995,1118.899999999998
BLAN,2014,2014-06-01,GridMet,18.399999999999967,538.1999999999996,534.5499999999996,341.29999999999944,220.84999999999948,274.8999999999995,1137.299999999998
BLAN,2014,2014-06-02,GridMet,21.099999999999984,543.3999999999995,538.1999999999996,345.8999999999994,234.6999999999995,276.8499999999995,1158.399999999998
BLAN,2014,2014-06-03,GridMet,23.549999999999976,552.3999999999995,543.3999999999995,346.3999999999994,245.74999999999952,291.3499999999995,1181.949999999998
BLAN,2014,2014-06-04,GridMet,22.349999999999987,562.7499999999995,552.3999999999995,351.24999999999943,253.9999999999995,299.9999999999995,1204.299999999998
BLAN,2014,2014-06-05,GridMet,18.74999999999999,565.4999999999995,562.7499999999995,350.74999999999943,257.0499999999995,311.0499999999995,1223.049999999998
BLAN,2014,2014-06-06,GridMet,19.049999999999972,570.9499999999996,565.4999999999995,353.4499999999994,262.34999999999945,324.24999999999943,1242.0999999999979
BLAN,2014,2014-06-07,GridMet,20.849999999999987,570.2999999999996,570.9499999999996,356.84999999999945,266.4499999999995,336.64999999999947,1262.949999999998
BLAN,2014,2014-06-08,GridMet,22.44999999999998,571.1999999999996,570.2999999999996,362.84999999999945,272.2499999999995,337.14999999999947,1285.3999999999978
BLAN,2014,2014-06-09,GridMet,23.499999999999993,574.8999999999995,571.1999999999996,370.79999999999944,274.8999999999995,341.29999999999944,1308.8999999999978
BLAN,2014,2014-06-10,GridMet,23.799999999999976,577.7999999999996,574.8999999999995,378.34999999999945,276.8499999999995,345.8999999999994,1332.6999999999978
BLAN,2014,2014-06-11,GridMet,24.14999999999997,578.0499999999996,577.7999999999996,390.29999999999944,291.3499999999995,346.3999999999994,1356.8499999999979
BLAN,2014,2014-06-12,GridMet,22.300000000000004,576.6999999999996,578.0499999999996,401.4999999999995,299.9999999999995,351.24999999999943,1379.1499999999978
BLAN,2014,2014-06-13,GridMet,21.849999999999984,580.8999999999995,576.6999999999996,408.14999999999947,311.0499999999995,350.74999999999943,1400.9999999999977
BLAN,2014,2014-06-14,GridMet,18.099999999999984,580.8999999999995,580.8999999999995,411.29999999999944,324.24999999999943,353.4499999999994,1419.0999999999979
BLAN,2014,2014-06-15,GridMet,20.69999999999998,587.6999999999996,580.8999999999995,418.4499999999994,336.64999999999947,356.84999999999945,1439.7999999999977
BLAN,2014,2014-06-16,GridMet,25.249999999999964,600.5999999999996,587.6999999999996,421.4499999999995,337.14999999999947,362.84999999999945,1465.0499999999977
BLAN,2014,2014-06-17,GridMet,26.549999999999976,615.5999999999996,600.5999999999996,419.1999999999995,341.29999999999944,370.79999999999944,1491.5999999999976
BLAN,2014,2014-06-18,GridMet,27.349999999999987,628.6499999999995,615.5999999999996,429.04999999999944,345.8999999999994,378.34999999999945,1518.9499999999978
BLAN,2014,2014-06-19,GridMet,23.299999999999976,634.3999999999995,628.6499999999995,439.89999999999947,346.3999999999994,390.29999999999944,1542.2499999999977
BLAN,2014,2014-06-20,GridMet,22.94999999999998,637.2499999999995,634.3999999999995,445.79999999999944,351.24999999999943,401.4999999999995,1565.1999999999978
BLAN,2014,2014-06-21,GridMet,18.74999999999999,635.5499999999995,637.2499999999995,449.3999999999995,350.74999999999943,408.14999999999947,1583.9499999999975
BLAN,2014,2014-06-22,GridMet,21.099999999999984,639.6999999999995,635.5499999999995,451.2499999999995,353.4499999999994,411.29999999999944,1605.0499999999977
BLAN,2014,2014-06-23,GridMet,22.19999999999998,644.5999999999995,639.6999999999995,458.4499999999995,356.84999999999945,418.4499999999994,1627.2499999999977
BLAN,2014,2014-06-24,GridMet,24.049999999999976,649.3499999999995,644.5999999999995,465.4499999999995,362.84999999999945,421.4499999999995,1651.2999999999977
BLAN,2014,2014-06-25,GridMet,25.799999999999976,652.9999999999994,649.3499999999995,471.39999999999947,370.79999999999944,419.1999999999995,1677.0999999999976
BLAN,2014,2014-06-26,GridMet,23.799999999999976,652.4499999999994,652.9999999999994,479.6999999999995,378.34999999999945,429.04999999999944,1700.8999999999976
BLAN,2014,2014-06-27,GridMet,24.19999999999998,655.2499999999994,652.4499999999994,485.9499999999995,390.29999999999944,439.89999999999947,1725.0999999999976
BLAN,2014,2014-06-28,GridMet,23.44999999999998,664.3499999999995,655.2499999999994,492.0499999999995,401.4999999999995,445.79999999999944,1748.5499999999975
BLAN,2014,2014-06-29,GridMet,23.550000000000004,671.1999999999995,664.3499999999995,499.49999999999955,408.14999999999947,449.3999999999995,1772.0999999999974
BLAN,2014,2014-06-30,GridMet,25.099999999999987,678.2999999999995,671.1999999999995,511.09999999999957,411.29999999999944,451.2499999999995,1797.1999999999975
BLAN,2014,2014-07-01,GridMet,27.39999999999997,687.2999999999995,678.2999999999995,521.1999999999996,418.4499999999994,458.4499999999995,1824.5999999999974
BLAN,2014,2014-07-02,GridMet,27.44999999999998,693.6499999999994,687.2999999999995,526.9999999999995,421.4499999999995,465.4499999999995,1852.0499999999975
BLAN,2014,2014-07-03,GridMet,24.599999999999987,694.6999999999995,693.6499999999994,532.9499999999996,419.1999999999995,471.39999999999947,1876.6499999999974
BLAN,2014,2014-07-04,GridMet,19.55,691.8999999999995,694.6999999999995,534.5499999999996,429.04999999999944,479.6999999999995,1896.1999999999975
BLAN,2014,2014-07-05,GridMet,20.199999999999978,693.3499999999995,691.8999999999995,538.1999999999996,439.89999999999947,485.9499999999995,1916.3999999999974
BLAN,2014,2014-07-06,GridMet,23.44999999999998,697.7499999999994,693.3499999999995,543.3999999999995,445.79999999999944,492.0499999999995,1939.8499999999974
BLAN,2014,2014-07-07,GridMet,26.599999999999987,703.4999999999994,697.7499999999994,552.3999999999995,449.3999999999995,499.49999999999955,1966.4499999999973
BLAN,2014,2014-07-08,GridMet,25.9,706.9499999999995,703.4999999999994,562.7499999999995,451.2499999999995,511.09999999999957,1992.3499999999974
BLAN,2014,2014-07-09,GridMet,24.349999999999987,707.7999999999995,706.9499999999995,565.4999999999995,458.4499999999995,521.1999999999996,2016.6999999999973
BLAN,2014,2014-07-10,GridMet,23.800000000000004,707.7999999999995,707.7999999999995,570.9499999999996,465.4499999999995,526.9999999999995,2040.4999999999973
BLAN,2014,2014-07-11,GridMet,23.749999999999993,707.3999999999995,707.7999999999995,570.2999999999996,471.39999999999947,532.9499999999996,2064.2499999999973
BLAN,2014,2014-07-12,GridMet,25.549999999999976,710.6499999999995,707.3999999999995,571.1999999999996,479.6999999999995,534.5499999999996,2089.7999999999975
BLAN,2014,2014-07-13,GridMet,26.14999999999997,714.9499999999995,710.6499999999995,574.8999999999995,485.9499999999995,538.1999999999996,2115.949999999997
BLAN,2014,2014-07-14,GridMet,25.65,722.4999999999995,714.9499999999995,577.7999999999996,492.0499999999995,543.3999999999995,2141.599999999997
BLAN,2014,2014-07-15,GridMet,22.099999999999984,723.8999999999995,722.4999999999995,578.0499999999996,499.49999999999955,552.3999999999995,2163.699999999997
BLAN,2014,2014-07-16,GridMet,20.449999999999978,719.0999999999996,723.8999999999995,576.6999999999996,511.09999999999957,562.7499999999995,2184.1499999999974
BLAN,2014,2014-07-17,GridMet,20.049999999999972,712.5999999999996,719.0999999999996,580.8999999999995,521.1999999999996,565.4999999999995,2204.199999999997
BLAN,2014,2014-07-18,GridMet,21.20000000000001,706.4499999999996,712.5999999999996,580.8999999999995,526.9999999999995,570.9499999999996,2225.3999999999974
BLAN,2014,2014-07-19,GridMet,21.65,704.7999999999996,706.4499999999996,587.6999999999996,532.9499999999996,570.2999999999996,2247.0499999999975
BLAN,2014,2014-07-20,GridMet,22.349999999999987,704.1999999999996,704.7999999999996,600.5999999999996,534.5499999999996,571.1999999999996,2269.3999999999974
BLAN,2014,2014-07-21,GridMet,23.69999999999998,709.1499999999995,704.1999999999996,615.5999999999996,538.1999999999996,574.8999999999995,2293.099999999997
BLAN,2014,2014-07-22,GridMet,25.349999999999987,713.3999999999995,709.1499999999995,628.6499999999995,543.3999999999995,577.7999999999996,2318.449999999997
BLAN,2014,2014-07-23,GridMet,26.849999999999987,718.0499999999996,713.3999999999995,634.3999999999995,552.3999999999995,578.0499999999996,2345.299999999997
